# Isochrone from from BaSTI-IAC database
# Scaled solar models & transformations  -  Johnson-Cousins
#========================================================================================================================================================================================================
#========================================================================================================================================================================================================
#  Np = 2100   [M/H] = 0.150   Z = 0.0208100   Y = 0.27419542   Age (Myr) = 120.000
#========================================================================================================================================================================================================
#    M/Mo(ini)     M/Mo(fin)    log(L/Lo)  logTe        U       BX        B        V        R        I        J        H        K       L'        L        M
#========================================================================================================================================================================================================
   4.7123238042   4.7123238042   2.70653  3.67746    0.4341  -0.5517  -0.5183  -1.6728  -2.2313  -2.7231  -3.4314  -3.9698  -4.0486  -4.1265  -4.1332  -3.9572
   4.7123274770   4.7123274770   2.70705  3.67731    0.4360  -0.5514  -0.5180  -1.6733  -2.2322  -2.7243  -3.4332  -3.9720  -4.0509  -4.1289  -4.1356  -3.9593
   4.7123311497   4.7123311497   2.70759  3.67717    0.4380  -0.5511  -0.5177  -1.6738  -2.2331  -2.7255  -3.4350  -3.9743  -4.0533  -4.1313  -4.1380  -3.9616
   4.7123348224   4.7123348224   2.70814  3.67702    0.4399  -0.5509  -0.5174  -1.6744  -2.2340  -2.7268  -3.4368  -3.9765  -4.0556  -4.1338  -4.1404  -3.9638
   4.7123384951   4.7123384951   2.70869  3.67688    0.4418  -0.5506  -0.5171  -1.6750  -2.2350  -2.7280  -3.4386  -3.9788  -4.0580  -4.1362  -4.1429  -3.9660
   4.7123421679   4.7123421679   2.70925  3.67673    0.4437  -0.5504  -0.5169  -1.6756  -2.2360  -2.7293  -3.4405  -3.9811  -4.0603  -4.1387  -4.1453  -3.9683
   4.7123458406   4.7123458406   2.70982  3.67659    0.4456  -0.5502  -0.5166  -1.6762  -2.2370  -2.7306  -3.4424  -3.9834  -4.0627  -4.1412  -4.1479  -3.9706
   4.7123495133   4.7123495133   2.71041  3.67644    0.4475  -0.5500  -0.5164  -1.6768  -2.2380  -2.7320  -3.4443  -3.9857  -4.0652  -4.1437  -4.1504  -3.9729
   4.7123531860   4.7123531860   2.71100  3.67629    0.4493  -0.5499  -0.5163  -1.6775  -2.2390  -2.7333  -3.4462  -3.9881  -4.0676  -4.1462  -4.1529  -3.9752
   4.7123568588   4.7123568588   2.71159  3.67615    0.4512  -0.5497  -0.5161  -1.6782  -2.2401  -2.7347  -3.4481  -3.9905  -4.0701  -4.1488  -4.1555  -3.9776
   4.7123605315   4.7123605315   2.71220  3.67600    0.4530  -0.5496  -0.5159  -1.6788  -2.2411  -2.7361  -3.4501  -3.9929  -4.0726  -4.1514  -4.1581  -3.9799
   4.7123642042   4.7123642042   2.71281  3.67585    0.4548  -0.5495  -0.5158  -1.6795  -2.2422  -2.7375  -3.4521  -3.9953  -4.0751  -4.1540  -4.1607  -3.9823
   4.7123678769   4.7123678769   2.71343  3.67571    0.4566  -0.5494  -0.5157  -1.6803  -2.2434  -2.7389  -3.4541  -3.9977  -4.0776  -4.1566  -4.1633  -3.9847
   4.7123715497   4.7123715497   2.71406  3.67556    0.4584  -0.5493  -0.5156  -1.6810  -2.2445  -2.7404  -3.4561  -4.0001  -4.0802  -4.1592  -4.1660  -3.9872
   4.7123752224   4.7123752224   2.71470  3.67542    0.4602  -0.5493  -0.5155  -1.6818  -2.2456  -2.7419  -3.4582  -4.0026  -4.0827  -4.1619  -4.1687  -3.9896
   4.7123788951   4.7123788951   2.71534  3.67527    0.4620  -0.5492  -0.5154  -1.6825  -2.2468  -2.7433  -3.4602  -4.0051  -4.0853  -4.1646  -4.1713  -3.9921
   4.7123825678   4.7123825678   2.71600  3.67512    0.4637  -0.5492  -0.5154  -1.6833  -2.2480  -2.7448  -3.4623  -4.0076  -4.0879  -4.1673  -4.1741  -3.9946
   4.7123862406   4.7123862406   2.71666  3.67498    0.4655  -0.5492  -0.5153  -1.6841  -2.2492  -2.7464  -3.4644  -4.0102  -4.0906  -4.1700  -4.1768  -3.9971
   4.7123899133   4.7123899133   2.71733  3.67483    0.4672  -0.5492  -0.5153  -1.6850  -2.2504  -2.7479  -3.4665  -4.0127  -4.0932  -4.1727  -4.1795  -3.9997
   4.7123935860   4.7123935860   2.71800  3.67469    0.4689  -0.5492  -0.5153  -1.6858  -2.2516  -2.7495  -3.4687  -4.0153  -4.0959  -4.1755  -4.1823  -4.0022
   4.7123972587   4.7123972587   2.71868  3.67454    0.4706  -0.5493  -0.5153  -1.6867  -2.2529  -2.7510  -3.4708  -4.0179  -4.0986  -4.1782  -4.1851  -4.0048
   4.7124009314   4.7124009314   2.71938  3.67440    0.4722  -0.5493  -0.5154  -1.6875  -2.2541  -2.7526  -3.4730  -4.0205  -4.1013  -4.1810  -4.1879  -4.0074
   4.7124046042   4.7124046042   2.72007  3.67425    0.4739  -0.5494  -0.5154  -1.6884  -2.2554  -2.7542  -3.4752  -4.0231  -4.1040  -4.1838  -4.1907  -4.0100
   4.7124082769   4.7124082769   2.72078  3.67410    0.4756  -0.5495  -0.5155  -1.6893  -2.2567  -2.7559  -3.4774  -4.0257  -4.1067  -4.1867  -4.1935  -4.0126
   4.7124119496   4.7124119496   2.72149  3.67396    0.4772  -0.5496  -0.5156  -1.6903  -2.2580  -2.7575  -3.4796  -4.0284  -4.1095  -4.1895  -4.1964  -4.0152
   4.7124156223   4.7124156223   2.72221  3.67381    0.4789  -0.5497  -0.5156  -1.6912  -2.2594  -2.7592  -3.4818  -4.0311  -4.1123  -4.1924  -4.1993  -4.0179
   4.7124192951   4.7124192951   2.72294  3.67367    0.4805  -0.5499  -0.5158  -1.6921  -2.2607  -2.7608  -3.4841  -4.0338  -4.1151  -4.1953  -4.2022  -4.0206
   4.7124229678   4.7124229678   2.72367  3.67352    0.4821  -0.5500  -0.5159  -1.6931  -2.2621  -2.7625  -3.4864  -4.0365  -4.1179  -4.1982  -4.2051  -4.0233
   4.7124266405   4.7124266405   2.72442  3.67338    0.4837  -0.5502  -0.5160  -1.6941  -2.2635  -2.7643  -3.4887  -4.0392  -4.1207  -4.2011  -4.2080  -4.0260
   4.7124303132   4.7124303132   2.72516  3.67323    0.4853  -0.5504  -0.5162  -1.6951  -2.2649  -2.7660  -3.4910  -4.0420  -4.1236  -4.2040  -4.2109  -4.0287
   4.7124339860   4.7124339860   2.72591  3.67309    0.4868  -0.5506  -0.5164  -1.6961  -2.2663  -2.7677  -3.4933  -4.0447  -4.1264  -4.2070  -4.2139  -4.0315
   4.7124376587   4.7124376587   2.72667  3.67294    0.4884  -0.5508  -0.5166  -1.6971  -2.2677  -2.7695  -3.4956  -4.0475  -4.1293  -4.2099  -4.2169  -4.0342
   4.7124413314   4.7124413314   2.72744  3.67280    0.4899  -0.5510  -0.5168  -1.6982  -2.2691  -2.7713  -3.4980  -4.0503  -4.1322  -4.2129  -4.2199  -4.0370
   4.7124450041   4.7124450041   2.72822  3.67265    0.4915  -0.5513  -0.5170  -1.6993  -2.2706  -2.7730  -3.5004  -4.0531  -4.1351  -4.2159  -4.2229  -4.0398
   4.7124486769   4.7124486769   2.72900  3.67251    0.4930  -0.5515  -0.5172  -1.7003  -2.2721  -2.7749  -3.5028  -4.0559  -4.1380  -4.2189  -4.2259  -4.0426
   4.7124523496   4.7124523496   2.72979  3.67236    0.4945  -0.5518  -0.5175  -1.7014  -2.2736  -2.7767  -3.5052  -4.0588  -4.1410  -4.2220  -4.2289  -4.0455
   4.7124560223   4.7124560223   2.73058  3.67222    0.4960  -0.5521  -0.5177  -1.7025  -2.2751  -2.7785  -3.5076  -4.0616  -4.1439  -4.2250  -4.2320  -4.0483
   4.7124596950   4.7124596950   2.73138  3.67207    0.4974  -0.5524  -0.5180  -1.7036  -2.2766  -2.7803  -3.5100  -4.0645  -4.1469  -4.2280  -4.2350  -4.0512
   4.7124633678   4.7124633678   2.73219  3.67193    0.4989  -0.5527  -0.5183  -1.7048  -2.2781  -2.7822  -3.5124  -4.0673  -4.1499  -4.2311  -4.2381  -4.0540
   4.7124670405   4.7124670405   2.73300  3.67179    0.5003  -0.5531  -0.5186  -1.7059  -2.2797  -2.7841  -3.5149  -4.0702  -4.1529  -4.2342  -4.2412  -4.0569
   4.7124707132   4.7124707132   2.73382  3.67164    0.5018  -0.5534  -0.5189  -1.7071  -2.2812  -2.7860  -3.5174  -4.0732  -4.1559  -4.2373  -4.2443  -4.0598
   4.7124743859   4.7124743859   2.73464  3.67150    0.5032  -0.5538  -0.5193  -1.7082  -2.2828  -2.7879  -3.5199  -4.0761  -4.1589  -4.2404  -4.2474  -4.0627
   4.7124780587   4.7124780587   2.73547  3.67135    0.5047  -0.5541  -0.5196  -1.7094  -2.2844  -2.7898  -3.5224  -4.0790  -4.1619  -4.2435  -4.2506  -4.0657
   4.7124817314   4.7124817314   2.73631  3.67121    0.5061  -0.5545  -0.5200  -1.7106  -2.2860  -2.7917  -3.5249  -4.0820  -4.1650  -4.2467  -4.2537  -4.0686
   4.7124854041   4.7124854041   2.73715  3.67107    0.5075  -0.5549  -0.5203  -1.7118  -2.2876  -2.7937  -3.5274  -4.0849  -4.1681  -4.2498  -4.2569  -4.0716
   4.7124890768   4.7124890768   2.73799  3.67093    0.5088  -0.5553  -0.5207  -1.7130  -2.2892  -2.7956  -3.5299  -4.0879  -4.1711  -4.2530  -4.2601  -4.0745
   4.7124927496   4.7124927496   2.73884  3.67078    0.5102  -0.5558  -0.5211  -1.7142  -2.2908  -2.7976  -3.5325  -4.0909  -4.1742  -4.2561  -4.2632  -4.0775
   4.7124964223   4.7124964223   2.73969  3.67064    0.5116  -0.5562  -0.5215  -1.7155  -2.2925  -2.7996  -3.5350  -4.0939  -4.1773  -4.2593  -4.2664  -4.0805
   4.7125000950   4.7125000950   2.74056  3.67050    0.5129  -0.5566  -0.5220  -1.7167  -2.2941  -2.8016  -3.5376  -4.0969  -4.1804  -4.2625  -4.2696  -4.0835
   4.7125037677   4.7125037677   2.74142  3.67035    0.5143  -0.5571  -0.5224  -1.7180  -2.2958  -2.8036  -3.5402  -4.0999  -4.1836  -4.2657  -4.2729  -4.0865
   4.7125074405   4.7125074405   2.74229  3.67021    0.5156  -0.5576  -0.5228  -1.7193  -2.2975  -2.8056  -3.5428  -4.1029  -4.1867  -4.2690  -4.2761  -4.0895
   4.7125111132   4.7125111132   2.74316  3.67007    0.5169  -0.5581  -0.5233  -1.7206  -2.2991  -2.8076  -3.5454  -4.1060  -4.1898  -4.2722  -4.2793  -4.0926
   4.7125147859   4.7125147859   2.74405  3.66993    0.5182  -0.5586  -0.5238  -1.7219  -2.3009  -2.8097  -3.5480  -4.1090  -4.1930  -4.2754  -4.2826  -4.0956
   4.7125184586   4.7125184586   2.74494  3.66978    0.5195  -0.5591  -0.5243  -1.7232  -2.3026  -2.8117  -3.5507  -4.1121  -4.1962  -4.2787  -4.2859  -4.0987
   4.7125221314   4.7125221314   2.74583  3.66964    0.5208  -0.5596  -0.5248  -1.7245  -2.3043  -2.8138  -3.5533  -4.1152  -4.1993  -4.2820  -4.2891  -4.1018
   4.7125258041   4.7125258041   2.74672  3.66950    0.5221  -0.5601  -0.5253  -1.7258  -2.3060  -2.8158  -3.5560  -4.1182  -4.2025  -4.2852  -4.2924  -4.1049
   4.7125294768   4.7125294768   2.74762  3.66936    0.5233  -0.5607  -0.5258  -1.7272  -2.3078  -2.8179  -3.5586  -4.1213  -4.2057  -4.2885  -4.2957  -4.1079
   4.7125331495   4.7125331495   2.74853  3.66922    0.5246  -0.5612  -0.5263  -1.7286  -2.3096  -2.8200  -3.5613  -4.1244  -4.2089  -4.2918  -4.2990  -4.1111
   4.7125368223   4.7125368223   2.74944  3.66908    0.5258  -0.5618  -0.5269  -1.7299  -2.3113  -2.8221  -3.5640  -4.1276  -4.2122  -4.2951  -4.3023  -4.1142
   4.7125404950   4.7125404950   2.75035  3.66894    0.5270  -0.5624  -0.5274  -1.7313  -2.3131  -2.8243  -3.5667  -4.1307  -4.2154  -4.2985  -4.3057  -4.1173
   4.7125441677   4.7125441677   2.75127  3.66880    0.5282  -0.5630  -0.5280  -1.7327  -2.3149  -2.8264  -3.5694  -4.1338  -4.2186  -4.3018  -4.3090  -4.1204
   4.7125478404   4.7125478404   2.75219  3.66866    0.5294  -0.5636  -0.5286  -1.7341  -2.3167  -2.8285  -3.5721  -4.1370  -4.2219  -4.3051  -4.3123  -4.1236
   4.7125515132   4.7125515132   2.75312  3.66852    0.5306  -0.5643  -0.5292  -1.7356  -2.3186  -2.8307  -3.5749  -4.1401  -4.2251  -4.3085  -4.3157  -4.1267
   4.7125551859   4.7125551859   2.75405  3.66838    0.5317  -0.5649  -0.5298  -1.7370  -2.3204  -2.8329  -3.5776  -4.1433  -4.2284  -4.3118  -4.3191  -4.1299
   4.7125588586   4.7125588586   2.75499  3.66824    0.5329  -0.5656  -0.5305  -1.7385  -2.3222  -2.8350  -3.5803  -4.1464  -4.2317  -4.3152  -4.3224  -4.1331
   4.7125625313   4.7125625313   2.75593  3.66810    0.5340  -0.5663  -0.5311  -1.7399  -2.3241  -2.8372  -3.5831  -4.1496  -4.2350  -4.3185  -4.3258  -4.1362
   4.7125662041   4.7125662041   2.75687  3.66796    0.5351  -0.5669  -0.5318  -1.7414  -2.3259  -2.8394  -3.5858  -4.1528  -4.2382  -4.3219  -4.3292  -4.1394
   4.7125698768   4.7125698768   2.75781  3.66782    0.5362  -0.5676  -0.5325  -1.7429  -2.3278  -2.8416  -3.5886  -4.1560  -4.2415  -4.3253  -4.3326  -4.1426
   4.7125735495   4.7125735495   2.75876  3.66769    0.5373  -0.5683  -0.5331  -1.7444  -2.3297  -2.8438  -3.5914  -4.1592  -4.2448  -4.3286  -4.3359  -4.1458
   4.7125772222   4.7125772222   2.75971  3.66755    0.5383  -0.5691  -0.5338  -1.7459  -2.3316  -2.8460  -3.5942  -4.1623  -4.2481  -4.3320  -4.3393  -4.1490
   4.7125808949   4.7125808949   2.76066  3.66741    0.5394  -0.5698  -0.5345  -1.7474  -2.3335  -2.8482  -3.5969  -4.1655  -4.2514  -4.3354  -4.3427  -4.1522
   4.7125845677   4.7125845677   2.76161  3.66728    0.5405  -0.5705  -0.5352  -1.7489  -2.3354  -2.8505  -3.5997  -4.1687  -4.2547  -4.3388  -4.3461  -4.1554
   4.7125882404   4.7125882404   2.76257  3.66714    0.5415  -0.5713  -0.5360  -1.7504  -2.3373  -2.8527  -3.6025  -4.1719  -4.2580  -4.3422  -4.3495  -4.1586
   4.7125919131   4.7125919131   2.76353  3.66700    0.5425  -0.5720  -0.5367  -1.7519  -2.3392  -2.8549  -3.6053  -4.1752  -4.2613  -4.3456  -4.3529  -4.1618
   4.7125955858   4.7125955858   2.76450  3.66687    0.5435  -0.5728  -0.5374  -1.7535  -2.3411  -2.8572  -3.6081  -4.1784  -4.2647  -4.3490  -4.3564  -4.1650
   4.7125992586   4.7125992586   2.76546  3.66673    0.5445  -0.5736  -0.5382  -1.7550  -2.3431  -2.8595  -3.6109  -4.1816  -4.2680  -4.3524  -4.3598  -4.1682
   4.7126029313   4.7126029313   2.76643  3.66659    0.5455  -0.5743  -0.5389  -1.7566  -2.3450  -2.8617  -3.6138  -4.1848  -4.2713  -4.3558  -4.3632  -4.1714
   4.7126066040   4.7126066040   2.76740  3.66646    0.5465  -0.5751  -0.5397  -1.7582  -2.3470  -2.8640  -3.6166  -4.1881  -4.2746  -4.3592  -4.3666  -4.1747
   4.7126102767   4.7126102767   2.76838  3.66633    0.5474  -0.5760  -0.5405  -1.7598  -2.3489  -2.8663  -3.6194  -4.1913  -4.2780  -4.3626  -4.3700  -4.1779
   4.7126139495   4.7126139495   2.76935  3.66619    0.5484  -0.5768  -0.5413  -1.7614  -2.3509  -2.8685  -3.6222  -4.1945  -4.2813  -4.3661  -4.3735  -4.1811
   4.7126176222   4.7126176222   2.77033  3.66606    0.5493  -0.5776  -0.5421  -1.7630  -2.3529  -2.8708  -3.6251  -4.1977  -4.2846  -4.3695  -4.3769  -4.1844
   4.7126212949   4.7126212949   2.77130  3.66592    0.5502  -0.5784  -0.5429  -1.7646  -2.3548  -2.8731  -3.6279  -4.2010  -4.2879  -4.3729  -4.3803  -4.1876
   4.7126249676   4.7126249676   2.77228  3.66579    0.5511  -0.5793  -0.5437  -1.7662  -2.3568  -2.8754  -3.6307  -4.2042  -4.2913  -4.3763  -4.3837  -4.1908
   4.7126286404   4.7126286404   2.77326  3.66566    0.5520  -0.5802  -0.5446  -1.7678  -2.3588  -2.8777  -3.6336  -4.2074  -4.2946  -4.3797  -4.3872  -4.1940
   4.7126323131   4.7126323131   2.77425  3.66553    0.5529  -0.5810  -0.5454  -1.7694  -2.3608  -2.8800  -3.6364  -4.2107  -4.2980  -4.3831  -4.3906  -4.1973
   4.7126359858   4.7126359858   2.77523  3.66539    0.5538  -0.5819  -0.5463  -1.7711  -2.3628  -2.8823  -3.6393  -4.2139  -4.3013  -4.3866  -4.3940  -4.2005
   4.7126396585   4.7126396585   2.77622  3.66526    0.5546  -0.5828  -0.5471  -1.7727  -2.3648  -2.8846  -3.6421  -4.2172  -4.3046  -4.3900  -4.3975  -4.2038
   4.7126433313   4.7126433313   2.77720  3.66513    0.5555  -0.5837  -0.5480  -1.7743  -2.3668  -2.8869  -3.6450  -4.2204  -4.3080  -4.3934  -4.4009  -4.2070
   4.7126470040   4.7126470040   2.77819  3.66500    0.5563  -0.5846  -0.5489  -1.7760  -2.3688  -2.8893  -3.6478  -4.2236  -4.3113  -4.3968  -4.4043  -4.2102
   4.7126506767   4.7126506767   2.77918  3.66487    0.5571  -0.5855  -0.5497  -1.7777  -2.3709  -2.8916  -3.6507  -4.2269  -4.3146  -4.4003  -4.4078  -4.2135
   4.7126543494   4.7126543494   2.78016  3.66474    0.5579  -0.5864  -0.5506  -1.7793  -2.3729  -2.8939  -3.6535  -4.2301  -4.3180  -4.4037  -4.4112  -4.2167
   4.7126580222   4.7126580222   2.78115  3.66461    0.5587  -0.5873  -0.5515  -1.7810  -2.3749  -2.8962  -3.6564  -4.2333  -4.3213  -4.4071  -4.4146  -4.2199
   4.7126616949   4.7126616949   2.78214  3.66448    0.5595  -0.5882  -0.5524  -1.7827  -2.3769  -2.8986  -3.6592  -4.2365  -4.3246  -4.4105  -4.4180  -4.2231
   4.7126653676   4.7126653676   2.78312  3.66435    0.5603  -0.5892  -0.5533  -1.7844  -2.3790  -2.9009  -3.6621  -4.2398  -4.3279  -4.4139  -4.4214  -4.2264
   4.7126690403   4.7126690403   2.78411  3.66422    0.5611  -0.5901  -0.5543  -1.7860  -2.3810  -2.9032  -3.6649  -4.2430  -4.3313  -4.4173  -4.4248  -4.2296
   4.7126727131   4.7126727131   2.78510  3.66410    0.5618  -0.5911  -0.5552  -1.7877  -2.3830  -2.9055  -3.6678  -4.2462  -4.3346  -4.4207  -4.4283  -4.2328
   4.7126763858   4.7126763858   2.78609  3.66397    0.5625  -0.5920  -0.5561  -1.7894  -2.3851  -2.9079  -3.6706  -4.2494  -4.3379  -4.4241  -4.4317  -4.2360
   4.7126800585   4.7126800585   2.78708  3.66384    0.5633  -0.5930  -0.5570  -1.7911  -2.3871  -2.9102  -3.6735  -4.2526  -4.3412  -4.4275  -4.4351  -4.2392
   4.7126837312   4.7126837312   2.78807  3.66371    0.5640  -0.5940  -0.5580  -1.7928  -2.3892  -2.9125  -3.6763  -4.2559  -4.3445  -4.4309  -4.4385  -4.2424
   4.7126874040   4.7126874040   2.78906  3.66359    0.5647  -0.5949  -0.5589  -1.7946  -2.3912  -2.9149  -3.6792  -4.2591  -4.3478  -4.4343  -4.4419  -4.2457
   4.7126910767   4.7126910767   2.79005  3.66346    0.5654  -0.5959  -0.5599  -1.7963  -2.3933  -2.9172  -3.6820  -4.2623  -4.3511  -4.4377  -4.4453  -4.2489
   4.7126947494   4.7126947494   2.79104  3.66334    0.5660  -0.5969  -0.5609  -1.7980  -2.3953  -2.9196  -3.6849  -4.2655  -4.3544  -4.4410  -4.4486  -4.2520
   4.7126984221   4.7126984221   2.79203  3.66321    0.5667  -0.5979  -0.5619  -1.7997  -2.3974  -2.9219  -3.6877  -4.2687  -4.3577  -4.4444  -4.4520  -4.2552
   4.7127020949   4.7127020949   2.79301  3.66309    0.5673  -0.5989  -0.5628  -1.8015  -2.3995  -2.9242  -3.6905  -4.2719  -4.3610  -4.4478  -4.4554  -4.2584
   4.7127057676   4.7127057676   2.79400  3.66296    0.5680  -0.5999  -0.5638  -1.8032  -2.4015  -2.9266  -3.6934  -4.2751  -4.3643  -4.4511  -4.4588  -4.2616
   4.7127094403   4.7127094403   2.79499  3.66284    0.5686  -0.6009  -0.5648  -1.8049  -2.4036  -2.9289  -3.6962  -4.2782  -4.3676  -4.4545  -4.4621  -4.2648
   4.7127131130   4.7127131130   2.79597  3.66272    0.5692  -0.6020  -0.5658  -1.8067  -2.4056  -2.9312  -3.6990  -4.2814  -4.3708  -4.4579  -4.4655  -4.2680
   4.7127167858   4.7127167858   2.79696  3.66260    0.5698  -0.6030  -0.5668  -1.8084  -2.4077  -2.9336  -3.7019  -4.2846  -4.3741  -4.4612  -4.4689  -4.2711
   4.7127204585   4.7127204585   2.79794  3.66247    0.5704  -0.6040  -0.5678  -1.8102  -2.4098  -2.9359  -3.7047  -4.2878  -4.3773  -4.4645  -4.4722  -4.2743
   4.7127241312   4.7127241312   2.79893  3.66235    0.5710  -0.6051  -0.5689  -1.8119  -2.4119  -2.9383  -3.7075  -4.2909  -4.3806  -4.4679  -4.4756  -4.2774
   4.7127278039   4.7127278039   2.79992  3.66223    0.5716  -0.6061  -0.5699  -1.8137  -2.4139  -2.9406  -3.7103  -4.2941  -4.3839  -4.4712  -4.4789  -4.2806
   4.7127314767   4.7127314767   2.80090  3.66211    0.5721  -0.6072  -0.5709  -1.8155  -2.4160  -2.9429  -3.7132  -4.2973  -4.3871  -4.4746  -4.4822  -4.2838
   4.7127351494   4.7127351494   2.80188  3.66199    0.5727  -0.6082  -0.5719  -1.8172  -2.4181  -2.9453  -3.7160  -4.3004  -4.3903  -4.4779  -4.4856  -4.2869
   4.7127388221   4.7127388221   2.80286  3.66187    0.5732  -0.6093  -0.5730  -1.8190  -2.4202  -2.9476  -3.7188  -4.3035  -4.3936  -4.4812  -4.4889  -4.2900
   4.7127424948   4.7127424948   2.80383  3.66175    0.5738  -0.6103  -0.5740  -1.8207  -2.4222  -2.9499  -3.7216  -4.3067  -4.3968  -4.4845  -4.4922  -4.2931
   4.7127461676   4.7127461676   2.80481  3.66163    0.5743  -0.6114  -0.5750  -1.8225  -2.4243  -2.9522  -3.7244  -4.3098  -4.4000  -4.4878  -4.4955  -4.2962
   4.7127498403   4.7127498403   2.80578  3.66152    0.5748  -0.6125  -0.5761  -1.8242  -2.4263  -2.9545  -3.7271  -4.3129  -4.4032  -4.4911  -4.4988  -4.2993
   4.7127535130   4.7127535130   2.80675  3.66140    0.5753  -0.6135  -0.5771  -1.8260  -2.4284  -2.9569  -3.7299  -4.3160  -4.4064  -4.4943  -4.5021  -4.3024
   4.7127571857   4.7127571857   2.80772  3.66128    0.5758  -0.6146  -0.5782  -1.8278  -2.4305  -2.9592  -3.7327  -4.3191  -4.4096  -4.4976  -4.5053  -4.3055
   4.7127608585   4.7127608585   2.80869  3.66116    0.5763  -0.6157  -0.5792  -1.8295  -2.4325  -2.9615  -3.7355  -4.3222  -4.4127  -4.5009  -4.5086  -4.3086
   4.7127645312   4.7127645312   2.80966  3.66105    0.5768  -0.6168  -0.5803  -1.8313  -2.4346  -2.9638  -3.7382  -4.3253  -4.4159  -4.5041  -4.5119  -4.3117
   4.7127682039   4.7127682039   2.81063  3.66093    0.5772  -0.6178  -0.5813  -1.8330  -2.4366  -2.9661  -3.7410  -4.3284  -4.4191  -4.5074  -4.5151  -4.3148
   4.7127718766   4.7127718766   2.81159  3.66082    0.5777  -0.6189  -0.5824  -1.8348  -2.4387  -2.9684  -3.7438  -4.3314  -4.4222  -4.5106  -4.5184  -4.3178
   4.7127755493   4.7127755493   2.81255  3.66070    0.5782  -0.6200  -0.5834  -1.8365  -2.4407  -2.9707  -3.7465  -4.3345  -4.4254  -4.5138  -4.5216  -4.3209
   4.7127792221   4.7127792221   2.81351  3.66059    0.5786  -0.6211  -0.5845  -1.8383  -2.4428  -2.9730  -3.7492  -4.3376  -4.4285  -4.5170  -4.5248  -4.3239
   4.7127828948   4.7127828948   2.81446  3.66048    0.5791  -0.6221  -0.5855  -1.8400  -2.4448  -2.9752  -3.7520  -4.3406  -4.4316  -4.5202  -4.5280  -4.3269
   4.7127865675   4.7127865675   2.81541  3.66036    0.5795  -0.6232  -0.5866  -1.8418  -2.4468  -2.9775  -3.7547  -4.3436  -4.4347  -4.5234  -4.5312  -4.3299
   4.7127902402   4.7127902402   2.81636  3.66025    0.5799  -0.6243  -0.5876  -1.8435  -2.4489  -2.9798  -3.7574  -4.3466  -4.4378  -4.5266  -4.5344  -4.3329
   4.7127939130   4.7127939130   2.81731  3.66014    0.5804  -0.6254  -0.5887  -1.8453  -2.4509  -2.9820  -3.7601  -4.3496  -4.4409  -4.5298  -4.5376  -4.3359
   4.7127975857   4.7127975857   2.81825  3.66003    0.5808  -0.6264  -0.5897  -1.8470  -2.4529  -2.9843  -3.7628  -4.3526  -4.4440  -4.5329  -4.5407  -4.3389
   4.7128012584   4.7128012584   2.81919  3.65992    0.5812  -0.6275  -0.5908  -1.8487  -2.4549  -2.9865  -3.7655  -4.3556  -4.4471  -4.5361  -4.5439  -4.3419
   4.7128049311   4.7128049311   2.82013  3.65981    0.5816  -0.6286  -0.5918  -1.8505  -2.4569  -2.9888  -3.7681  -4.3586  -4.4501  -4.5392  -4.5470  -4.3449
   4.7128086039   4.7128086039   2.82107  3.65970    0.5820  -0.6297  -0.5929  -1.8522  -2.4589  -2.9910  -3.7708  -4.3616  -4.4532  -4.5423  -4.5502  -4.3478
   4.7128122766   4.7128122766   2.82200  3.65959    0.5824  -0.6307  -0.5939  -1.8539  -2.4609  -2.9932  -3.7735  -4.3645  -4.4562  -4.5454  -4.5533  -4.3508
   4.7128159493   4.7128159493   2.82293  3.65948    0.5828  -0.6318  -0.5950  -1.8556  -2.4629  -2.9954  -3.7761  -4.3675  -4.4593  -4.5486  -4.5564  -4.3537
   4.7128196220   4.7128196220   2.82386  3.65937    0.5832  -0.6329  -0.5960  -1.8573  -2.4649  -2.9977  -3.7788  -4.3704  -4.4623  -4.5516  -4.5595  -4.3566
   4.7128232948   4.7128232948   2.82479  3.65927    0.5836  -0.6339  -0.5971  -1.8590  -2.4669  -2.9999  -3.7814  -4.3733  -4.4653  -4.5547  -4.5626  -4.3596
   4.7128269675   4.7128269675   2.82571  3.65916    0.5839  -0.6350  -0.5981  -1.8607  -2.4689  -3.0021  -3.7840  -4.3763  -4.4683  -4.5578  -4.5657  -4.3625
   4.7128306402   4.7128306402   2.82663  3.65905    0.5843  -0.6361  -0.5992  -1.8624  -2.4708  -3.0043  -3.7866  -4.3792  -4.4713  -4.5609  -4.5687  -4.3654
   4.7128343129   4.7128343129   2.82754  3.65895    0.5847  -0.6371  -0.6002  -1.8641  -2.4728  -3.0064  -3.7892  -4.3821  -4.4742  -4.5639  -4.5718  -4.3682
   4.7128379857   4.7128379857   2.82846  3.65884    0.5850  -0.6382  -0.6013  -1.8658  -2.4747  -3.0086  -3.7918  -4.3849  -4.4772  -4.5669  -4.5748  -4.3711
   4.7128416584   4.7128416584   2.82936  3.65874    0.5854  -0.6392  -0.6023  -1.8675  -2.4767  -3.0108  -3.7944  -4.3878  -4.4801  -4.5700  -4.5778  -4.3740
   4.7128453311   4.7128453311   2.83027  3.65863    0.5858  -0.6403  -0.6033  -1.8692  -2.4786  -3.0130  -3.7970  -4.3907  -4.4831  -4.5730  -4.5809  -4.3768
