source_id,phot_g_mean_mag,bp_rp,mg,parallax,parallax_error,ra,dec,pmra,pmdec,pmra_error,pmdec_error,radial_velocity,radial_velocity_error,e_bp_min_rp_val,a_g_val,l,b,ecl_lat,ecl_lon,cluster
3308501926171656832,14.3071785,2.9905796,11.02436496603994,22.051457201602354,0.08297823500523654,72.29438828299853,13.811348455539287,88.60083436483697,-22.524064813851503,0.13629807912938327,0.07814243500532504,,,0.32,0.546,185.30489267700793,-19.30723855611881,-8.56621002368107,72.6225803728786,Hyades
3391170490315215104,15.414823,3.1841097,11.830764529868958,19.195012102966736,0.11720047396138972,81.30011630755703,16.51645167497871,52.42111858127976,-28.010907029928468,0.1844756747641047,0.13471405954705676,,,0.2318,0.366,188.0444096896573,-10.597783141570488,-6.66964262344785,81.60449269670004,Hyades
51497418090942720,15.830492,3.6546755,12.498998926716297,21.56261265475349,0.1402734734145485,59.55956213781186,21.0509904105288,129.8223927777874,-32.93558450286619,0.2636549622668969,0.15364868656875677,,,,,170.93302303218005,-23.944097867975003,0.5443280801472783,61.7804948485911,Hyades
51534045572176896,16.500622,3.7070808,13.380311137376552,23.765002720378842,0.14378056217125504,58.087245240908416,20.477959228261586,147.94811649440493,-36.28252988876601,0.26887013125665504,0.1714982385041825,,,0.247,0.3993,170.3008853149432,-25.320117779333636,0.2670685376429106,60.315289888294586,Hyades
3306849703791332864,13.939841,2.6888494,10.115847678164322,17.187047670525267,0.06536561405440185,65.9983137233809,11.382997845587973,87.52558027930776,-7.689094469208458,0.10916058714812622,0.07652681019282873,,,0.274,0.491,183.42958844702184,-25.68268968734041,-10.087657657868517,66.1074035311933,Hyades
3306922958753764992,7.3565454,0.7247906,4.070886334254244,22.02257903124011,0.037954424884703644,66.94246144055768,11.736365486106083,110.0848918794596,-12.426956535282883,0.07172077138827515,0.04802921799520349,39.09251992909814,0.17535670437220294,0.013,0.0765,183.74468608803053,-24.734421804604025,-9.888065372703956,67.09219927130529,Hyades
3307131900322333312,14.7013445,3.2986937,11.318547859735887,21.059142044940018,0.12924428035545718,65.33282776124324,12.043857047179577,109.28924087777457,-10.666382649014604,0.23366689780665614,0.1545962637877857,,,0.723,1.2305,182.40593788653513,-25.787841851634823,-9.327642418218192,65.56700329267593,Hyades
3306722607119077120,14.262473,-0.31508923,10.888001531120338,21.14003416985736,0.061610406482903904,68.43778177155276,12.711148428873226,99.02193702924848,-14.313804963326394,0.12372439435190503,0.07111463078729727,,,,,183.86509845014243,-22.981208592270317,-9.148538798378347,68.70787453273326,Hyades
3306856541379219456,9.353226,1.4449682,6.2451535936795,23.899321808166757,0.17255345157843927,65.60755350732434,11.30566520706821,122.67012498327995,-13.589714109965799,0.31680308905181603,0.1859369157730923,40.300717361641,0.4374226906180982,0.4515,0.928,183.2359822302253,-26.03256451387241,-10.10047597088592,65.71061954256416,Hyades
3303530209469039616,16.240068,3.499794,12.883252302749995,21.31261665275639,0.1355696051321953,61.852655730877444,10.740582432635406,119.51527589133964,-7.955209970358857,0.2995641053605508,0.17067055337193657,,,0.132,0.2097,181.12534422733194,-29.258847542734713,-9.997549932284876,61.92530018852109,Hyades
